Schm_code,Schm_Desc (Product),Schm_Type,Product Category,Product Sub-Category,updated_at
CL007,CALL  INDIVIDUAL SLAB2,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL008,CALL  INDIVIDUAL SLAB3,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL009,CALL  INDIVIDUAL SLAB4,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL010,CALL  INDIVIDUAL SLAB5,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL101,CALL HALF YR INDIV NPR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL102,CALL HALF YEAR INDIV USD,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL501,CALL INSTITUTIONAL SLAB1,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL502,CALL INSTITUTIONAL SLAB2,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL503,CALL INSTITUTIONAL SLAB3,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL504,CALL INSTITUTIONAL SLAB4,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL505,CALL INSTITUTIONAL SLAB5,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL506,CALL DEPOSIT-BFIS,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL507,CALL QUARTERLY INST. USD,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL508,CALL QUARTERLY INST. EUR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL509,CALL QUARTERLY INST. GBP,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL600,BUSINESS CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL601,CORPORATE SUPER A/C OTHER,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL602,CORPORATE SUPER A/C BFI,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL603,CALL HALF YEAR INST. NPR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL604,CALL HALF YEAR INST. USD,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL605,CALL HALF YEAR INST. EUR,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL606,CALL HALF YEAR INST. GBP,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL751,SAGARMATHA-SUPER DEPOSIT-INST.,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL753,DOUBLE DEPOSIT CALL ACCOU,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL754,SAMMUNATI PLUS CALL,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL013,SAGARMATHA HEALTH SECTOR  CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL011,SAGARMATHA COLLEGE/SCHOOL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL012,SAGARMATHA UNIVERSITY ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
NADET,SAGARMATHA DEVELOPMENT AND EMBASSY NPO/TRUST,SBA,Deposit,Call,2024-08-09 10:31:27.125
NADEI,SAGARMATHA  DEVELOPMENT AND EMBASSY  INGO,SBA,Deposit,Call,2024-08-09 10:31:27.125
NADEN,SAGARMATHA  DEVELOPMENT AND EMBASSY NGO,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL014,SAGARMATHA PRIORITY SECTOR CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL015,SAGARMATHA TOURISM CALL ACCOUNT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL510,CALLL BFI FCY DEPOSIT,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL016,SWEEP IN SWEEP OUT INST-CALL,SBA,Deposit,Call,2024-08-09 10:31:27.125
CL511,CALL USD FCY DEPOSIT FLEXI,SBA,Deposit,Call,2024-08-09 10:31:27.125
MARGN,MARGIN ACCOUNT,CAA,Deposit,Margin,2024-08-09 10:31:27.125
DLSBM,DL - SBSME - MONTHLY,LAA,Loan,,2024-08-09 10:31:27.125
TLMCR, MDCOR,LAA,Loan,,2024-08-09 10:31:27.125
ALALT,AL - ALTO 0%,LAA,Loan,,2024-08-09 10:31:27.125
TLEBL, EASY BUSINESS LOAN,LAA,Loan,,2024-08-09 10:31:27.125
TRALY,TR - AGRL LOAN FOR YOUTHS,LAA,Loan,,2024-08-09 10:31:27.125
TLALY, AGRL LOAN FOR YOUTHS,LAA,Loan,,2024-08-09 10:31:27.125
DLPSM,DL-PROMOTER SHARE MARGIN,LAA,Loan,,2024-08-09 10:31:27.125
PLEMI,PERSONAL LOAN EMI,LAA,Loan,,2024-08-09 10:31:27.125
HLST2,HOUSING LOAN - STAFF - EN,LAA,Loan,,2024-08-09 10:31:27.125
DLDKK,DL-DSL KISAN KARZA,LAA,Loan,,2024-08-09 10:31:27.125
NAPHL,SAGARMATHA PREMIUM HOME LOA,LAA,Loan,,2024-08-09 10:31:27.125
TLAEL,TL-DSL AGRICUL EQUIP LOAN,LAA,Loan,,2024-08-09 10:31:27.125
HLLNP,GHAR SUBIDHA-LAND PURCHAS,LAA,Loan,,2024-08-09 10:31:27.125
TLLCH,TL-DSL LOW COST HOUSING,LAA,Loan,,2024-08-09 10:31:27.125
FCYLC,FCY LOAN LARGE CORPORATE,LAA,Loan,,2024-08-09 10:31:27.125
NEETL,SAGARMATHA EASY HOME EQUITY TERM LOAN-LAMP,LAA,Loan,,2024-08-09 10:31:27.125
EIDEP,DEPRIVED SEC EI,LAA,Loan,,2024-08-09 10:31:27.125
TLSPR,TL-SUPER PAYROLL,LAA,Loan,,2024-08-09 10:31:27.125
PLZPF,PERSONAL LOAN 0% FINANCIN,LAA,Loan,,2024-08-09 10:31:27.125
SBLTL,SMALL BUSINESS TERM LOAN,LAA,Loan,,2024-08-09 10:31:27.125
MEWTL,MEDIUM ENTERPRISE WORKING,LAA,Loan,,2024-08-09 10:31:27.125
MMWTL,MID MARKET WORKING CAPITA,LAA,Loan,,2024-08-09 10:31:27.125
TLLUK,TL-DSL LAGHU UDHAM KARZA,LAA,Loan,,2024-08-09 10:31:27.125
TLCAL,TL-DSL COMM. AGRICULTURAL,LAA,Loan,,2024-08-09 10:31:27.125
TLSKK,TL-DSL SAHAKARI KRISHI PA,LAA,Loan,,2024-08-09 10:31:27.125
FELCS,FOREIGN EMPLOYMENT LOAN,LAA,Loan,,2024-08-09 10:31:27.125
HLAPG,AWASIA PUNANIRMAN GHAR KA,LAA,Loan,,2024-08-09 10:31:27.125
HLEQF,GHAR SUBHIDA-EQUITY BALAN,LAA,Loan,,2024-08-09 10:31:27.125
HLNAP,SAGARMATHA PREMIUM HOME LOA,LAA,Loan,,2024-08-09 10:31:27.125
HLRRE,GHAR SUBIDHA-RESIDENTIAL,LAA,Loan,,2024-08-09 10:31:27.125
TLNSS,TL SAJILO SUBIDHA,LAA,Loan,,2024-08-09 10:31:27.125
EDUAA,EDU LOAN FOR ABROAD AUS,LAA,Loan,,2024-08-09 10:31:27.125
EDUAO,EDU LOAN FOR ABROAD OTHER,LAA,Loan,,2024-08-09 10:31:27.125
EDUDS,EDU LOAN FOR DOMESTIC STD,LAA,Loan,,2024-08-09 10:31:27.125
FCYMM,FCY LOAN MID MARKET,LAA,Loan,,2024-08-09 10:31:27.125
TLGSC,TL-HOME LOAN GRAND,LAA,Loan,,2024-08-09 10:31:27.125
HLGSC,HL-HOME LOAN GRAND,LAA,Loan,,2024-08-09 10:31:27.125
FLNTF,FORCE LOAN TRADE FINANCE,LAA,Loan,,2024-08-09 10:31:27.125
VLST2,VEHICLE STF LOAN EMI-,LAA,Loan,,2024-08-09 10:31:27.125
SLSEM,SHORT TERM LOAN-SMALL MON,LAA,Loan,,2024-08-09 10:31:27.125
DMSBL,DEMAND LOAN-AGAINST SH MO,LAA,Loan,,2024-08-09 10:31:27.125
BGSSM,BRIDGE GAP LOAN BUSI MON,LAA,Loan,,2024-08-09 10:31:27.125
SLMSM,SHORT TERM LOAN-MED EN MO,LAA,Loan,,2024-08-09 10:31:27.125
DLMSM,DEMAND LOAN MED ENTER MON,LAA,Loan,,2024-08-09 10:31:27.125
BGMSM,BRIDGE GAP LOAN ENTR MO,LAA,Loan,,2024-08-09 10:31:27.125
SLMCM,SHORT TERM LOAN MM MONTH,LAA,Loan,,2024-08-09 10:31:27.125
TLCHL,SAGARMATHA CHL - TERM LOAN,LAA,Loan,,2024-08-09 10:31:27.125
ALPNW,AUTO PVT  WITHOUT COLL,LAA,Loan,,2024-08-09 10:31:27.125
ALPNC,AUTO PVT  WITH COLLATL,LAA,Loan,,2024-08-09 10:31:27.125
ALPUC,AUTO PVT USED WITH COLLAT,LAA,Loan,,2024-08-09 10:31:27.125
ALRBW,AUTO PVT BUS WITHOUT COLL,LAA,Loan,,2024-08-09 10:31:27.125
DLMEM,DMD LOAN LOAN AGNST SHR M,LAA,Loan,,2024-08-09 10:31:27.125
DLMCM,DEMAND LOAN MM MONTHLY,LAA,Loan,,2024-08-09 10:31:27.125
BGMCM,BRIDGE GAP LOA MM MONTH,LAA,Loan,,2024-08-09 10:31:27.125
NACHL,SAGARMATHA CHAMATKARI HOME L,LAA,Loan,,2024-08-09 10:31:27.125
NACAL,SAGARMATHA CHAMATKARI AUTO L,LAA,Loan,,2024-08-09 10:31:27.125
HLCHL,SAGARMATHA CHL - HOME LOAN,LAA,Loan,,2024-08-09 10:31:27.125
ALPUW,AUTO PVT USED WITHOUT COL,LAA,Loan,,2024-08-09 10:31:27.125
ALRBC,AUTO PVT BUS WITH COLLATL,LAA,Loan,,2024-08-09 10:31:27.125
DLASP,DL-DLASP AS PROMOTOR MONTHLY,LAA,Loan,,2024-08-09 10:31:27.125
DLLAS,DL-DLLAS LAS MONTHLY,LAA,Loan,,2024-08-09 10:31:27.125
PBLDL,SAGARMATHA PRIORITY BUSINESS LOAN-PBLDL,LAA,Loan,,2024-08-09 10:31:27.125
PBFTQ,SAGARMATHA PRIORITY BUSINESS LOAN-PBFTQ,LAA,Loan,,2024-08-09 10:31:27.125
PRBTQ,SAGARMATHA PREMIUM BUSINESS LOAN PRBTQ,LAA,Loan,,2024-08-09 10:31:27.125
HLSTF,HOUSING LOAN - STAFF,LAA,Loan,,2024-08-09 10:31:27.125
LBEMI,EQUITY LAND & BUILDING EM,LAA,Loan,,2024-08-09 10:31:27.125
TLCOR,TERM LOAN - CORPORATE,LAA,Loan,,2024-08-09 10:31:27.125
ALRET,AUTO LOAN-RETAIL,LAA,Loan,,2024-08-09 10:31:27.125
HLRET,RETAIL HOUSING LOAN,LAA,Loan,,2024-08-09 10:31:27.125
PLQ02,PERSONAL TERM LOAN SECURED BY REAL ESTATE COLLATERAL-QUARTERLY,LAA,Loan,,2024-08-09 10:31:27.125
HLRS2,HOME LOAN RESIGNED STAFF II,LAA,Loan,,2024-08-09 10:31:27.125
ALBFB,AUTOLOAN-BF-BALLOON,LAA,Loan,,2024-08-09 10:31:27.125
ALBFE,AUTOLOAN-BF-EMI,LAA,Loan,,2024-08-09 10:31:27.125
ALCRP,CORPORATE AUTO LOAN,LAA,Loan,,2024-08-09 10:31:27.125
ALNRS,AUTO LOAN,LAA,Loan,,2024-08-09 10:31:27.125
ALSME,SME - CORP AUTO LOAN,LAA,Loan,,2024-08-09 10:31:27.125
DLBDG,BRIDGE GAP LOAN,LAA,Loan,,2024-08-09 10:31:27.125
TLFXD,FIXED TERM LOAN,LAA,Loan,,2024-08-09 10:31:27.125
TLSBL,TERM LOAN-SBL,LAA,Loan,,2024-08-09 10:31:27.125
HOLON,HOUSING LOAN,LAA,Loan,,2024-08-09 10:31:27.125
TLSME,SME - FTL,LAA,Loan,,2024-08-09 10:31:27.125
TRNRS,TRUST RECEIPT LOAN,LAA,Loan,,2024-08-09 10:31:27.125
TRSME,SME - TR LOAN,LAA,Loan,,2024-08-09 10:31:27.125
IBBLC,BILLS UNDERIMPORT LC,LAA,Loan,,2024-08-09 10:31:27.125
CBPLM,CLEAN BILLS PURCHASE,LAA,Loan,,2024-08-09 10:31:27.125
IBSME,SME - DOCS. BILLS,LAA,Loan,,2024-08-09 10:31:27.125
DBPLN,DOC. BILLS PURCHASE,LAA,Loan,,2024-08-09 10:31:27.125
PLOKM,PERSONAL OVERDRAFT LOAN KATHMANDU METROPOLITIAN CITY - PLOKM,ODA,Loan,,2024-08-09 10:31:27.125
ODFMQ,OD-LOAN AGAINST UTKRISTA 10X FIXED PLAN - FOR MINOR,ODA,Loan,,2024-08-09 10:31:27.125
OQAHL,OD-SAGARMATHA ATHOT GHAR KARJA OVERDRAFT QUARTERLY,ODA,Loan,,2024-08-09 10:31:27.125
ODAHL,OD-SAGARMATHA ATHOT GHAR KARJA OVERDRAFT,ODA,Loan,,2024-08-09 10:31:27.125
OALAM,OD-ATHOT LOAN AGAINST SHARES MONTHLY,ODA,Loan,,2024-08-09 10:31:27.125
OALAS,OD-ATHOT LOAN AGAINST SHARES QUARTERLY,ODA,Loan,,2024-08-09 10:31:27.125
CA024,CURRENT ACCOUNT FCY-INDIVIDUAL,ODA,Loan,,2024-08-09 10:31:27.125
CAFCY,CURRENT ACCOUNT FCY-INSTITUTION,ODA,Loan,,2024-08-09 10:31:27.125
CA025,CURRENT KABELI FCY DEPOSIT,ODA,Loan,,2024-08-09 10:31:27.125
CA033,GA KHARCHA KHATA - BIJOR BARSA,ODA,Loan,,2024-08-09 10:31:27.125
CA032,GA KHARCHA KHATA - JOR BARSA,ODA,Loan,,2024-08-09 10:31:27.125
ODFMM,OD- LOAN AGAINST UTKRISTA 10X FIXED PLAN- FOR MINOR,ODA,Loan,,2024-08-09 10:31:27.125
CDLCY,AGENCY CURRENT A/C LOCAL CY,ODA,Loan,,2024-08-09 10:31:27.125
ODFDM,OD-LOAN AGAINST FIXED DEPOSIT- NORMAL FD,ODA,Loan,,2024-08-09 10:31:27.125
ODRST,OD-RESIGNED STAFF,ODA,Loan,,2024-08-09 10:31:27.125
PCGEN,PACKING CREDIT SADHARAN,PCA,Loan,,2024-08-09 10:31:27.125
IBLUS,INTER-BANK LENDING USD,PCA,Loan,,2024-08-09 10:31:27.125
IBLGB,INTER-BANK LENDING GBP,PCA,Loan,,2024-08-09 10:31:27.125
IBLIN,INTER-BANK LENDING INR,PCA,Loan,,2024-08-09 10:31:27.125
IBLNP,INTER-BANK LENDING NPR,PCA,Loan,,2024-08-09 10:31:27.125
IBLSG,INTER-BANK LENDING SGD,PCA,Loan,,2024-08-09 10:31:27.125
IBLJP,INTER-BANK LENDING JPY,PCA,Loan,,2024-08-09 10:31:27.125
MCLEN,MONEY AT CALL,PCA,Loan,,2024-08-09 10:31:27.125
DB001,BOND INVESTMENT USD,PCA,Loan,,2024-08-09 10:31:27.125
RR001,REVERSE REPO,PCA,Loan,,2024-08-09 10:31:27.125
TRLON,TR LOAN - BUSINESS,PCA,Loan,,2024-08-09 10:31:27.125
DLCOR,DEMAND LOAN - CORPORATE,PCA,Loan,,2024-08-09 10:31:27.125
TRCOR,TR LOAN - CORPORATE,PCA,Loan,,2024-08-09 10:31:27.125
TRBUS,TR LOAN - BUSINESS,PCA,Loan,,2024-08-09 10:31:27.125
TBILL,TREASURY BILLS,PCA,Loan,,2024-08-09 10:31:27.125
IBLSP,INTER-BANK LENDING-SP,PCA,Loan,,2024-08-09 10:31:27.125
DLBUS,DEMAND LOAN - BUSINESS,PCA,Loan,,2024-08-09 10:31:27.125
PCBUS,PACKING CREDIT-BUSINESS,PCA,Loan,,2024-08-09 10:31:27.125
PCCOR,PACKING CREDIT-CORPORATE,PCA,Loan,,2024-08-09 10:31:27.125
IBLEN,INTER-BANK LENDING,PCA,Loan,,2024-08-09 10:31:27.125
SDCOR,SDL- CORPORATE,PCA,Loan,,2024-08-09 10:31:27.125
SDMID,SDL-MID MARKET,PCA,Loan,,2024-08-09 10:31:27.125
DEVBN,DEVELOPMENT BOND,PCA,Loan,,2024-08-09 10:31:27.125
SDEFS,SDL-ENTERPRISE FIN SOLN,PCA,Loan,,2024-08-09 10:31:27.125
TREFS,TR LOAN -EFS,PCA,Loan,,2024-08-09 10:31:27.125
DLEFS,DEMAND LOAN - EFS,PCA,Loan,,2024-08-09 10:31:27.125
PLPFS,PERSONAL LOAN - PFS,PCA,Loan,,2024-08-09 10:31:27.125
SDPFS,STRUCT DEMAND LOAN- PFS,PCA,Loan,,2024-08-09 10:31:27.125
BDCOR,BILLS DISCOUNT-CORPORATE,PCA,Loan,,2024-08-09 10:31:27.125
DLGLD,DEMAND LOAN - GOLD-QTRLY,PCA,Loan,,2024-08-09 10:31:27.125
PLCLS, PLACEMENT<=7 DAYS,PCA,Loan,,2024-08-09 10:31:27.125
PLCGS,PLACEMENT > 7 DAYS,PCA,Loan,,2024-08-09 10:31:27.125
PLCON, OVERNIGHT INVESTMENT,PCA,Loan,,2024-08-09 10:31:27.125
CORBN,CORPORATE BOND- CORBN,PCA,Loan,,2024-08-09 10:31:27.125
IBLEU,INTER-BANK LENDING EUR,PCA,Loan,,2024-08-09 10:31:27.125
NRBDC,NRB DEPOSIT COLLECTION,PCA,Loan,,2024-08-09 10:31:27.125
DG001,MoBank,,Digital,Mobile,2024-08-09 10:31:27.125
DG002,iTouch Internet Banking,,Digital,Internet Banking,2024-08-09 10:31:27.125
DG003, POS,,Digital,POS,2024-08-09 10:31:27.125
DG004, QR,,Digital,QR,2024-08-09 10:31:27.125
DG005,CyberSource eCommerce,,Digital,eCommerce,2024-08-09 10:31:27.125
IV001,SAGARMATHA Capital DEMAT,,Investment,DEMAT,2024-08-09 10:31:27.125
36501,prepaid card,,to remove,card,2024-08-09 10:31:27.125
35721,credit card,,to remove,card,2024-08-09 10:31:27.125
25281,debit card,,SAGARMATHA CL CLIENT DOM DEBIT CARD,card,2024-08-09 10:31:27.125
36241,debit card,,to remove,card,2024-08-09 10:31:27.125
36221,credit card,,to remove,card,2024-08-09 10:31:27.125
38901,debit card,,SAGARMATHA DEBIT CONTACTLESS UPI,card,2024-08-09 10:31:27.125
37961,credit card,,SAGARMATHA Chip Client Dom Credit Card,card,2024-08-09 10:31:27.125
37981,credit card,,SAGARMATHA CL Staff Dom Credit Card,card,2024-08-09 10:31:27.125
38001,credit card,,SAGARMATHA CL Client Dom Credit Card,card,2024-08-09 10:31:27.125
38021,prepaid card,,SAGARMATHA FCY Freedom Card,card,2024-08-09 10:31:27.125
38041,prepaid card,,SAGARMATHA CL FCY FREEDOM CARD,card,2024-08-09 10:31:27.125
38061,prepaid card,,SAGARMATHA Chip Intl Prepaid Card,card,2024-08-09 10:31:27.125
38081,prepaid card,,SAGARMATHA CL Intl Prepaid Card,card,2024-08-09 10:31:27.125
38101,debit card,,SAGARMATHA CL Platinum Debit Card,card,2024-08-09 10:31:27.125
38541,debit card,,SAGARMATHA Staff Dom Debit Card,card,2024-08-09 10:31:27.125
39301,prepaid card,,VIRTUAL FREEDOM CARD,card,2024-08-09 10:31:27.125
39701,debit card,,SAGARMATHA CL COBRANDED YETI PLATINUM DEBIT,card,2024-08-09 10:31:27.125
40101,debit card,,MASTERCARD DEBIT,card,2024-08-09 10:31:27.125
